,p1k_00001,p1k_00002,p1k_00106,p1k_00107
b2434,73.60086496647664,76.15163483862898,90.72018895101196,87.96602420479697
b2435,122.06008161910927,114.84500896913367,97.14501239756787,89.12782197884938
b2436,64.1562118846285,68.25288491092297,49.30175707846501,46.38935342738602
b2437,13.542334690358912,13.113785162468943,15.147734481214826,13.465441891421449
b2438,20.687653235039768,24.463791687375796,21.229996495785173,21.81294190741415
b2439,24.050328673661586,21.084914918836393,26.1623045045383,19.401089224577955
b2440,29.051298403220176,24.65943572129104,25.064703987934294,26.004483097044247
b2441,31.07243829582069,28.912873183787152,23.8622260207484,21.89599950366363
b2442,57.27918165817912,60.580514473287685,44.63278027641636,50.7189617934183
b2443,23.915392998105997,24.764729162056074,15.265325192018077,17.815117873951014
b2444,2.35917242208248,5.066894875105737,2.489160776617845,5.488070543537165
b2445,3.7183470938700336,3.033448466799346,5.302020020247412,5.986745047286101
b2446,5.009069736491119,11.196495424909276,4.806823471162937,7.766187883132371
b2447,8.317564656925374,10.684550167829839,7.372805882661162,5.543478822628158
b2448,7.63405587007196,4.308386702870599,3.584363675350344,5.868013023743753
b2449,80.97329032061397,57.641600763283215,46.985891036234484,39.394130192098785
b2450,83.35074689753634,105.05978980812311,59.4927645144792,65.82029785694678
b2451,2.905164763601714,4.206590189313858,2.217632886090974,2.135869705563779
b2452,4.406238954881828,3.2422611110505004,2.2937615221504184,2.399702522162246
b2453,2.6886687669495246,2.05266849686994,2.64459506549707,2.239130588239385
b2454,1.3994700313898276,1.2988220252739349,1.7294574890927026,1.5862553314343368
b2455,1.5953639884660091,1.7125755977901462,1.9567115530627515,1.4368729633075865
b2456,1.0,1.0,2.27199149637123,2.2778534183670627
b2457,11.235400484398236,7.805824074055222,7.2301624321914115,9.762423438443713
b2458,2.3150694825950793,3.4593317096318614,4.602099813303004,3.533089962971538
b2459,1.415866188689606,2.2443484323878065,2.822554979514126,3.441272202803762
b2460,2.6670191668031316,2.425151196175692,4.652898654902566,3.446488596892713
b2461,1.6965758663880424,1.5210709059229488,2.0175931966487575,2.277853417595048
b2462,1.497554602002997,1.0,2.453704567281406,2.4604039067052144
b2463,85.10237043045838,89.52720440660369,220.5859003657455,219.71470088362892
b2464,238.4950146285675,272.6801240019942,93.45010747034108,89.23235211924755
b2465,237.0849941815962,269.83514521814055,95.93474258294371,91.53629729384583
b2466,8.205957236674035,6.749747927280137,4.158047854197304,4.760120404058978
b2467,70.36734669617438,68.73921775621051,40.007739213198285,43.169162797292614
b2468,6.488173494944827,5.2948874642856945,5.687095938309538,5.213043996893662
b2469,15.15265253001274,13.49834976615674,13.850030497961043,16.000691975475597
b2470,7.60337815773201,8.469686974846432,6.293837441937587,7.184909032681855
b2471,84.35496081055898,56.34736342237746,48.886738689168375,57.01078514102352
b2472,81.03212081961381,98.34047987326264,60.43177289152018,60.05314095650178
b2473,46.681026769923214,46.442750242422974,42.751892554896266,40.31181674720561
b2474,37.23853020206496,40.20438242754063,31.527795921866986,31.242530896218724
b2475,85.1695838803002,102.8983104704738,79.86347276257538,83.06658620711931
b2476,1145.725849144717,1165.3964291856569,883.4841840766966,865.3873003572994
b2477,458.1152932872539,499.7781330881448,449.44889753168854,451.6340819477205
b2478,748.8324385913397,737.3994560558339,657.9553895631556,668.5192244816798
b2479,403.91990445081245,499.48207275866133,190.45347695074605,201.3888250468039
b2480,1224.1339778099743,1270.6871680934275,676.6300311231654,741.9921985886494
b2481,1.2705148993500517,1.4047152663622886,1.1975909123642736,1.0
b2482,1.7452223237951903,2.4865618711059496,2.6934686194519535,2.2759546764784306
b2483,1.176348320460709,1.7915001098365182,1.128809265471987,1.1294028781698509
b2484,1.5804798883224098,1.1736903018194889,1.423997165906062,1.425951139108991
b2485,2.5408129768901206,2.5367989844425596,1.3751495653809813,1.7537568550087324
b2486,3.1148413402691033,2.898398746566362,2.621970180547104,2.7070375843787087
b2487,7.113831348288542,5.198556939386581,4.58719904074173,4.015366339083193
b2488,4.674246329046556,3.290421564498744,2.7891748519150443,3.696130289488073
b2489,4.744439441532707,2.3181240299285033,4.378570297290098,3.7476373900938
b2490,4.6343088669479044,4.624841082513357,3.9495454986334684,5.148393705992298
b2491,3.4084292244593324,2.1182445673549255,2.3952097480226526,3.0110480027737028
b2492,4.150590492183169,3.3567871353234815,3.7327591159108833,2.733907111312889
b2493,49.012573835711805,42.92118474624421,49.17757623719057,45.01013806595749
b2494,96.35095873909391,108.2893537476316,76.56880625216189,84.54228577392907
b2495,276.8440430492791,254.5878407886868,233.35044673016918,241.91796455903452
b2496,114.35730341448675,138.88337817900543,111.97854016327828,117.73245581834743
b2497,298.94007767755613,313.54559997971114,274.5669152614151,280.10696054063135
b2498,912.6145026054415,874.6040452414366,957.4402282196052,971.8262066232071
b2499,527.1764983952125,546.7690644345691,578.734126299592,575.9601737396489
b2500,450.2096761242323,479.70025758521575,325.4832391284091,347.71222896266204
b2501,125.87815822370682,132.77270627199238,79.74901202670766,82.30782853800632
b2502,112.23530565043966,121.83978982080816,90.4848492515239,83.65772462019233
b2503,4.054503800757262,3.3406393637416736,3.5575871800870202,3.350703614449613
b2504,189.07548390265848,172.9533989272967,181.62279252839588,169.03772456292205
b2505,5.5096241048079735,4.373407019971744,3.352816640739137,4.545489252923795
b2506,6.263017655855988,11.189831043859193,7.105559182707264,4.180435175543922
b2507,569.0668890496296,588.4034302679822,443.55631129883477,461.92124214674277
b2508,417.63498866723825,421.60758265518797,326.1303907627497,321.3570681204894
b2509,131.84042097184545,133.62793820667736,73.23353024677641,73.56641554566856
b2510,67.5616939194255,63.5285087053586,68.839546493568,74.83153085364262
b2511,166.24879205880913,164.68630659236425,148.06397814971464,158.15254743913664
b2512,298.91468606402833,320.4840851686763,273.0831887519155,262.78761940627675
b2513,292.28312557573827,343.3461023330631,280.616913251455,300.4745169784746
b2514,370.1032591700057,420.79924269080766,372.9841861731568,370.8498666433031
b2515,250.3480153180773,242.17340791815005,256.89877185512444,257.7491865025216
b2516,209.2308447907155,222.7480446249581,188.26123330593956,196.26205130965928
b2517,143.13766250994655,139.37477772515751,151.2337592728877,157.1304539725216
b2518,1045.863799836593,979.4553674732445,1890.3313675968793,1803.625216220956
b2519,12.058480681578889,10.191393408682922,10.608402693541892,12.668077908961111
b2520,59.58986368084371,60.68057582866687,53.59000393980666,56.6013027985249
b2521,116.79956249578595,132.5611648642284,154.57718601871608,174.13554397589132
b2522,151.18068102811858,148.75076182941072,133.48356217183894,101.57051764966297
b2523,147.47623362481977,138.52376052407632,228.95989653330827,162.1767264655165
b2524,229.72640389482356,246.13664107046876,263.44791707408535,191.41923183034206
b2525,241.31867401003643,257.8135178849734,290.2872089402562,211.29816263523952
b2526,146.95353005653254,165.17533883639024,216.45927916113018,149.25584948246677
b2527,188.58950080543156,213.30609935370293,261.5511884139449,156.48207175903778
b2528,789.9366664848894,727.4114404980802,1121.4831740031918,660.1830522641623
b2529,820.0436235224744,817.9099226247222,1232.5244151663571,650.5061467193134
b2530,858.0807058510596,950.6099116968373,1327.1375040291418,673.131966728052
b2531,603.7304306969016,566.6975920139596,1057.7986251172083,457.0760766272891
b2532,151.25733665511942,179.21890740513416,153.10340422306814,170.856208200233
b2533,381.51756294166626,385.8147525199103,323.89599051478115,327.3675774821941
b2534,2.955300677076699,1.5850620694829858,2.571021076457372,2.578261063285499
b2535,22.402986811296465,21.110652296652034,26.451745535768143,24.941047653323473
b2536,15.664755078995087,13.944498296091584,18.99533232253812,22.736959206615893
b2537,37.212563572576876,42.54531665080284,166.96705209682872,172.55074577752782
b2538,16.588570051137733,16.792809830040785,17.31735346431495,17.752827199424686
b2539,12.918292280205394,14.493628081017103,9.940703235354697,11.163735861032922
b2540,4.645630703114121,9.570885929329018,8.608173433856313,9.025397167657117
b2541,7.991462573305325,13.305733570752095,11.814274567155875,9.14808379076172
b2542,9.47703299062836,8.692617859665276,9.120444466869069,9.361813890011113
b2543,62.259154217354315,55.398324342888834,41.12637004174824,32.90102150318749
b2544,7.319451160709517,8.162486677788156,7.85389232427465,8.307038103903972
b2545,8.87091374242591,8.536392764825658,10.083600293783668,7.6997060585143835
b2546,2.673455535027962,2.2518219952155762,2.5890344212196337,2.9647475979458076
b2547,1.9951083801355063,1.8270966755102327,3.180556850413375,2.5415374565051136
b2548,3.0387586332050325,2.2709046485675315,3.3578378960628426,2.620692139603893
b2549,2.324385559658268,2.2955327819861067,2.5998723018169883,2.457734063715855
b2550,14.161433456694578,13.568544464169785,13.681563465334024,13.123554035146352
b2551,2550.134385403805,2559.7822569965247,1922.644412828932,1904.9893673008078
b2552,30.336897958692443,30.190470888539398,37.08995519652371,29.325214320963205
b2553,293.43857605684155,288.00401043376047,243.42131738952298,247.795336322059
b2554,35.687912799294715,37.72086202997395,31.91653938909474,30.4968771165263
b2555,54.38463782656672,47.940169009585375,43.413968553321624,46.0148027796549
b2556,32.84346818729304,36.2051267393279,29.56101915423911,32.44163705737336
b2557,366.4873373845954,409.0435500558515,423.42680567350226,423.1018031870496
b2558,18.931124422719282,19.473419391546425,15.58746316835926,15.812266209004154
b2559,68.99907269612353,71.46863678453765,65.68985322799436,65.25777189388619
b2560,47.00029308236139,56.449809607177336,39.015745859845,46.71339775513843
b2561,22.463397717272528,21.032690657594227,20.704631517089844,19.92848596819931
b2562,46.47759681106418,37.41507020359194,40.3001510485486,43.77136959103317
b2563,61.5527367522329,70.58553201093603,70.86939117165925,76.34304248276172
b2564,143.96934180450435,169.79280494061058,147.80033005858442,142.44370954457568
b2565,72.09087031116984,80.9404253824948,55.27163719571892,66.79630441614204
b2566,218.737621802147,206.39165765194056,214.6271810795533,211.00801608734267
b2567,239.37010272434583,243.40126722860327,245.22236723867312,264.9020628305028
b2568,219.10326199318757,230.33533035863573,227.0622426058123,228.22986080879386
b2569,255.85389035282887,267.2324947359369,263.3355261802928,269.2469895753262
b2570,90.16171089373078,86.45562854549375,65.61716803719392,69.49294320934172
b2571,172.72014459261644,176.36731179544103,134.21220033060024,137.77437964933554
b2572,383.89202456829787,394.0363405088455,273.17101000775006,284.0356990215606
b2573,232.61147561282746,238.5214878624576,223.5985118198112,229.73576196142596
b2574,101.5335372258138,96.0834008036682,43.28372470544941,39.699353794368726
b2575,37.01806918665088,38.95768548768691,32.60330091221107,36.90456433782381
b2576,142.6318750673882,156.12690695646427,115.427783367189,109.33899721194094
b2577,14.457656190795074,14.611648151293638,12.90653264602619,11.292370390053904
b2578,9.245183725736734,6.104368058249785,12.629636537908567,9.553794313965055
b2579,325.34313774906644,301.91844805708513,212.4685863235967,472.2084480099581
b2580,107.60639351280314,103.22051853499545,79.57589207605271,84.91607839820956
b2581,135.48343314315608,143.64692542790942,115.34688870782719,116.93749860255001
b2582,84.19106059600911,67.69707592704782,97.23524235288376,90.37671907345963
b2583,25.39510331190204,27.12063596092336,18.294717002986992,21.182405914888225
b2584,38.004120435187055,39.630916302819436,94.70576361730555,107.95359390589921
b2585,203.06864514687737,197.6235701253196,207.76052924489355,207.98963696659905
b2586,15.447499450408072,10.263482767211896,14.56790929895076,10.465580873992575
b2587,1253.8713268266938,1166.8510211831276,1127.0738000608524,1087.2167253869675
b2592,134.9893718056671,140.24374971290317,70.07299277186905,65.95903811960477
b2593,91.21228437367922,90.52169004873586,68.56151553024422,68.37010808771984
b2594,151.9886770894106,161.6236920773143,118.6300393211722,126.29997558382782
b2595,646.8334292515649,645.6028374025178,556.2915071325758,585.9451939200605
b2597,1167.825675534435,986.8295871630379,1181.0510581045335,1285.1305965736842
b2599,274.5905212710146,295.4925800666399,174.33267071269304,173.9691820761689
b2600,246.2543050589131,269.61623161655467,124.96135308553866,126.4073044608576
b2601,522.2026483246943,516.4077260684113,205.20273564080762,217.3688611758134
b2602,16.073444978354647,16.03417695423786,9.340927847628588,7.3683186729435155
b2603,36.432760835706794,33.28832433670588,27.822109702745262,24.16386311623413
b2604,14.624955826034443,18.734246969247163,10.653451354510171,12.397577681552988
b2605,44.61170642437639,50.71210629658256,31.338182280895452,42.14529266244069
b2606,3025.1000447484885,2919.7157975633013,2599.371586527151,2820.032765848861
b2607,2450.9879227492975,2851.2578535754,2680.768083347144,2902.2064608700343
b2608,2611.903372579281,2532.2087024403613,2634.0641023827106,2826.2989919845722
b2609,2411.320343287622,2573.4579964997706,2913.0329603075056,2993.4555865242573
b2610,223.41329874253304,227.60845730506182,192.7737311669027,200.5928229251006
b2611,81.42285004945934,85.63454710572681,74.2358740426405,72.25000878898614
b2614,543.6255639131938,575.7569991812957,405.77596066577894,404.13048443426067
b2615,93.24281099508545,104.8585013701884,61.43044925549704,65.89576405292637
b2616,26.24773177386431,33.054325762893484,45.0834597964716,43.66277406116388
b2617,665.8022303039219,727.2082941445245,466.5935189507263,493.4891912933639
b2618,64.76900715291936,88.66883694872,85.76446422379186,92.90005611914484
b2619,129.2751029942252,127.3678875719831,121.06319736172594,104.38557470931106
b2620,407.3503439165178,482.06819526903615,226.51382156196541,243.80802345032862
b2622,78.5319225379191,84.37134493141818,58.319500860443114,51.96597982817175
b2623,13.053601197629028,12.499495851516983,10.825037765471839,12.280361208999155
b2625,2.7784915736035365,2.5964725620886075,3.3382992620809606,2.479047361552576
b2626,1.5332638213817638,1.398905957006835,2.168528073085168,1.782608792572117
b2627,39.55022604020178,44.85561157778723,29.04654126634071,28.05548278253537
b2628,52.0736145539691,52.19835837476481,37.55028626318942,38.32564790205824
b2629,4.799504726420919,6.6844098825865,2.3876270870195535,4.252717792898314
